epoch,batch,loss_group:0,loss_group:1,loss_group:2,loss_group:3,loss_group:4,loss_group:5,loss_group:6,loss_group:7,loss_group:8,loss_group:9,loss_group:10,loss_group:11,loss_group:12,loss_group:13,loss_group:14,loss_group:15,loss_group:16,loss_group:17,loss_group:18,loss_group:19,loss_group:20,loss_group:21,loss_group:22,loss_avg,mse_group:0,mse_group:1,mse_group:2,mse_group:3,mse_group:4,mse_group:5,mse_group:6,mse_group:7,mse_group:8,mse_group:9,mse_group:10,mse_group:11,mse_group:12,mse_group:13,mse_group:14,mse_group:15,mse_group:16,mse_group:17,mse_group:18,mse_group:19,mse_group:20,mse_group:21,mse_group:22,mse_avg,objective,alpha_group:0,alpha_group:1,alpha_group:2,alpha_group:3,alpha_group:4,alpha_group:5,alpha_group:6,alpha_group:7,alpha_group:8,alpha_group:9,alpha_group:10,alpha_group:11,alpha_group:12,alpha_group:13,alpha_group:14,alpha_group:15,alpha_group:16,alpha_group:17,alpha_group:18,alpha_group:19,alpha_group:20,alpha_group:21,alpha_group:22,count_group:0,count_group:1,count_group:2,count_group:3,count_group:4,count_group:5,count_group:6,count_group:7,count_group:8,count_group:9,count_group:10,count_group:11,count_group:12,count_group:13,count_group:14,count_group:15,count_group:16,count_group:17,count_group:18,count_group:19,count_group:20,count_group:21,count_group:22,count
1,200,nan,nan,nan,0.2525639832019806,nan,0.17875665426254272,nan,0.26204782724380493,nan,0.332523912191391,0.20300473272800446,0.20922957360744476,nan,0.26421919465065,0.4605448246002197,nan,0.3334154784679413,nan,nan,0.1534164845943451,0.2470853477716446,0.28683188557624817,0.48322850465774536,0.2813602378964423,nan,nan,nan,0.2525639832019806,nan,0.17875665426254272,nan,0.26204782724380493,nan,0.332523912191391,0.20300473272800446,0.20922957360744476,nan,0.26421919465065,0.4605448246002197,nan,0.3334154784679413,nan,nan,0.1534164845943451,0.2470853477716446,0.28683188557624817,0.48322850465774536,0.2813602378964423,0.26834895014762866,nan,nan,nan,0.07856696844100952,nan,0.0725122019648552,nan,0.079039067029953,nan,0.07947341352701187,0.07367493212223053,0.07644598931074142,nan,0.07667852193117142,0.0836825892329216,nan,0.07726524770259857,nan,nan,0.07238082587718964,0.07194891571998596,0.0752166286110878,0.08314783871173859,0.0,0.0,0.0,109.0,0.0,133.0,0.0,116.0,0.0,117.0,118.0,122.0,0.0,126.0,111.0,0.0,128.0,0.0,0.0,122.0,141.0,126.0,131.0,1600
1,250,nan,nan,nan,0.27809345722198486,nan,0.23335228860378265,nan,0.36261382699012756,nan,0.3716762363910675,0.23557208478450775,0.3062203526496887,nan,0.35234346985816956,0.4791267514228821,nan,0.3687399923801422,nan,nan,0.21044009923934937,0.22816266119480133,0.23041044175624847,0.47071951627731323,0.31893961787223807,nan,nan,nan,0.27809345722198486,nan,0.23335228860378265,nan,0.36261382699012756,nan,0.3716762363910675,0.23557208478450775,0.3062203526496887,nan,0.35234346985816956,0.4791267514228821,nan,0.3687399923801422,nan,nan,0.21044009923934937,0.22816266119480133,0.23041044175624847,0.47071951627731323,0.31893961787223807,0.2908212786912919,nan,nan,nan,0.07852695137262344,nan,0.07212509959936142,nan,0.07921725511550903,nan,0.07928530126810074,0.07345327734947205,0.07638584822416306,nan,0.07698039710521698,0.08429743349552155,nan,0.07746870070695877,nan,nan,0.07211814075708389,0.07176816463470459,0.07490255683660507,0.0835503339767456,0.0,0.0,0.0,128.0,0.0,105.0,0.0,130.0,0.0,115.0,129.0,125.0,0.0,123.0,121.0,0.0,130.0,0.0,0.0,119.0,124.0,121.0,130.0,1600
1,300,nan,nan,nan,0.3187437951564789,nan,0.18162143230438232,nan,0.2784832715988159,nan,0.33236727118492126,0.3390319347381592,0.179708793759346,nan,0.33188396692276,0.4749191701412201,nan,0.42310577630996704,nan,nan,0.17235589027404785,0.21438927948474884,0.24436545372009277,0.46113497018814087,0.3052956368029117,nan,nan,nan,0.3187437951564789,nan,0.18162143230438232,nan,0.2784832715988159,nan,0.33236727118492126,0.3390319347381592,0.179708793759346,nan,0.33188396692276,0.4749191701412201,nan,0.42310577630996704,nan,nan,0.17235589027404785,0.21438927948474884,0.24436545372009277,0.46113497018814087,0.3052956368029117,0.2855506969988347,nan,nan,nan,0.0787784531712532,nan,0.07151701301336288,nan,0.07899277657270432,nan,0.07894433289766312,0.07344657182693481,0.07621773332357407,nan,0.07727905362844467,0.08472579717636108,nan,0.07776804268360138,nan,nan,0.0717531144618988,0.07156448811292648,0.0749116986989975,0.08410734683275223,0.0,0.0,0.0,111.0,0.0,122.0,0.0,124.0,0.0,120.0,116.0,127.0,0.0,121.0,127.0,0.0,119.0,0.0,0.0,110.0,127.0,138.0,138.0,1600
1,307,nan,nan,nan,0.3244161605834961,nan,0.3566577136516571,nan,0.1798395961523056,nan,0.515527606010437,0.3226492702960968,0.14168813824653625,nan,0.42574143409729004,0.376136839389801,nan,0.2062658667564392,nan,nan,0.1603408306837082,0.6135919690132141,0.3585900068283081,0.2348744124174118,0.334594081652346,nan,nan,nan,0.3244161605834961,nan,0.3566577136516571,nan,0.1798395961523056,nan,0.515527606010437,0.3226492702960968,0.14168813824653625,nan,0.42574143409729004,0.376136839389801,nan,0.2062658667564392,nan,nan,0.1603408306837082,0.6135919690132141,0.3585900068283081,0.2348744124174118,0.334594081652346,0.2744761741705957,nan,nan,nan,0.07896750420331955,nan,0.0710340365767479,nan,0.07896310091018677,nan,0.07919472455978394,0.0733761340379715,0.07577623426914215,nan,0.07736816257238388,0.08505731076002121,nan,0.07826516032218933,nan,nan,0.07163217663764954,0.07137777656316757,0.074806809425354,0.08424340188503265,0.0,0.0,0.0,13.0,0.0,19.0,0.0,14.0,0.0,23.0,13.0,13.0,0.0,19.0,19.0,0.0,15.0,0.0,0.0,15.0,13.0,7.0,14.0,197
2,50,nan,nan,nan,0.29100272059440613,nan,0.22490660846233368,nan,0.361908882856369,nan,0.3581521213054657,0.27090170979499817,0.21406927704811096,nan,0.2653539478778839,0.37836387753486633,nan,0.3012353479862213,nan,nan,0.13649232685565948,0.24844658374786377,0.23012273013591766,0.389587938785553,0.28094569623470306,nan,nan,nan,0.29100272059440613,nan,0.22490660846233368,nan,0.361908882856369,nan,0.3581521213054657,0.27090170979499817,0.21406927704811096,nan,0.2653539478778839,0.37836387753486633,nan,0.3012353479862213,nan,nan,0.13649232685565948,0.24844658374786377,0.23012273013591766,0.389587938785553,0.28094569623470306,0.26261730611324297,nan,nan,nan,0.07906161993741989,nan,0.07103317975997925,nan,0.07905279844999313,nan,0.079521544277668,0.07359989732503891,0.07558044791221619,nan,0.07735249400138855,0.08519867062568665,nan,0.07824785262346268,nan,nan,0.07136769592761993,0.0713583305478096,0.07447066903114319,0.08415423333644867,0.0,0.0,0.0,122.0,0.0,132.0,0.0,114.0,0.0,151.0,120.0,144.0,0.0,130.0,98.0,0.0,113.0,0.0,0.0,121.0,112.0,119.0,124.0,1600
2,100,nan,nan,nan,0.2330920696258545,nan,0.20465750992298126,nan,0.2922121584415436,nan,0.30218109488487244,0.20024991035461426,0.25534212589263916,nan,0.37400078773498535,0.44089052081108093,nan,0.3156437575817108,nan,nan,0.14956317842006683,0.2689014971256256,0.35968947410583496,0.418174684047699,0.29449269443750387,nan,nan,nan,0.2330920696258545,nan,0.20465750992298126,nan,0.2922121584415436,nan,0.30218109488487244,0.20024991035461426,0.25534212589263916,nan,0.37400078773498535,0.44089052081108093,nan,0.3156437575817108,nan,nan,0.14956317842006683,0.2689014971256256,0.35968947410583496,0.418174684047699,0.29449269443750387,0.27951864689588546,nan,nan,nan,0.07885266095399857,nan,0.07098963856697083,nan,0.07921729981899261,nan,0.07960674911737442,0.07354484498500824,0.07549763470888138,nan,0.07777312397956848,0.08570170402526855,nan,0.07842633128166199,nan,nan,0.07094597816467285,0.0712355300784111,0.07401143014431,0.08431575447320938,0.0,0.0,0.0,109.0,0.0,128.0,0.0,130.0,0.0,126.0,131.0,102.0,0.0,112.0,123.0,0.0,136.0,0.0,0.0,124.0,117.0,126.0,136.0,1600
2,150,nan,nan,nan,0.22996994853019714,nan,0.15992704033851624,nan,0.27219611406326294,nan,0.3352462649345398,0.19994185864925385,0.31987708806991577,nan,0.36300891637802124,0.4434358775615692,nan,0.27373915910720825,nan,nan,0.17630581557750702,0.23987025022506714,0.34670281410217285,0.45983433723449707,0.2951456168293953,nan,nan,nan,0.22996994853019714,nan,0.15992704033851624,nan,0.27219611406326294,nan,0.3352462649345398,0.19994185864925385,0.31987708806991577,nan,0.36300891637802124,0.4434358775615692,nan,0.27373915910720825,nan,nan,0.17630581557750702,0.23987025022506714,0.34670281410217285,0.45983433723449707,0.2951456168293953,0.2655862855911253,nan,nan,nan,0.07849760353565216,nan,0.07053963094949722,nan,0.0791749507188797,nan,0.07987446337938309,0.07357101142406464,0.07562237232923508,nan,0.0776761993765831,0.08622222393751144,nan,0.07835015654563904,nan,nan,0.07056231796741486,0.07111110538244247,0.07431027293205261,0.08450253307819366,0.0,0.0,0.0,117.0,0.0,123.0,0.0,120.0,0.0,120.0,114.0,132.0,0.0,123.0,117.0,0.0,125.0,0.0,0.0,126.0,119.0,134.0,130.0,1600
2,200,nan,nan,nan,0.3019946813583374,nan,0.22675219178199768,nan,0.29389235377311707,nan,0.3709465265274048,0.31567516922950745,0.23349520564079285,nan,0.3714247941970825,0.3700043559074402,nan,0.34844473004341125,nan,nan,0.14201126992702484,0.23491552472114563,0.3099333643913269,0.3331194221973419,0.2973006170988082,nan,nan,nan,0.3019946813583374,nan,0.22675219178199768,nan,0.29389235377311707,nan,0.3709465265274048,0.31567516922950745,0.23349520564079285,nan,0.3714247941970825,0.3700043559074402,nan,0.34844473004341125,nan,nan,0.14201126992702484,0.23491552472114563,0.3099333643913269,0.3331194221973419,0.2973006170988082,0.2901848018169401,nan,nan,nan,0.07852119207382202,nan,0.07006590813398361,nan,0.07896967232227325,nan,0.08059804141521454,0.07376771420240402,0.07560723274946213,nan,0.0775299221277237,0.08632342517375946,nan,0.0785021260380745,nan,nan,0.07000194489955902,0.07064209878444672,0.07444939762353897,0.08494095504283905,0.0,0.0,0.0,106.0,0.0,133.0,0.0,110.0,0.0,140.0,132.0,121.0,0.0,119.0,123.0,0.0,133.0,0.0,0.0,120.0,121.0,121.0,121.0,1600
2,250,nan,nan,nan,0.2287290245294571,nan,0.16790702939033508,nan,0.3147484362125397,nan,0.31812360882759094,0.27706238627433777,0.21910785138607025,nan,0.23497997224330902,0.47331658005714417,nan,0.3040112257003784,nan,nan,0.148790642619133,0.1951630562543869,0.23572127521038055,0.35960081219673157,0.2697028410434723,nan,nan,nan,0.2287290245294571,nan,0.16790702939033508,nan,0.3147484362125397,nan,0.31812360882759094,0.27706238627433777,0.21910785138607025,nan,0.23497997224330902,0.47331658005714417,nan,0.3040112257003784,nan,nan,0.148790642619133,0.1951630562543869,0.23572127521038055,0.35960081219673157,0.2697028410434723,0.24712503582239134,nan,nan,nan,0.07841963320970535,nan,0.06970466673374176,nan,0.0788341835141182,nan,0.08107975870370865,0.07397479563951492,0.07521756738424301,nan,0.07751646637916565,0.08654304593801498,nan,0.07897236943244934,nan,nan,0.06971663981676102,0.07045354694128036,0.07431913167238235,0.08523539453744888,0.0,0.0,0.0,125.0,0.0,124.0,0.0,128.0,0.0,124.0,114.0,102.0,0.0,127.0,125.0,0.0,140.0,0.0,0.0,129.0,117.0,107.0,138.0,1600
2,300,nan,nan,nan,0.3227265775203705,nan,0.2451530247926712,nan,0.2606966197490692,nan,0.3520534932613373,0.1861361265182495,0.16541005671024323,nan,0.22257287800312042,0.3438975512981415,nan,0.3056817650794983,nan,nan,0.1544840782880783,0.23653645813465118,0.2997545301914215,0.37816962599754333,0.26655521303415297,nan,nan,nan,0.3227265775203705,nan,0.2451530247926712,nan,0.2606966197490692,nan,0.3520534932613373,0.1861361265182495,0.16541005671024323,nan,0.22257287800312042,0.3438975512981415,nan,0.3056817650794983,nan,nan,0.1544840782880783,0.23653645813465118,0.2997545301914215,0.37816962599754333,0.26655521303415297,0.24079692661762228,nan,nan,nan,0.07840872555971146,nan,0.06942518055438995,nan,0.0793256014585495,nan,0.0813201367855072,0.07391102612018585,0.07474995404481888,nan,0.07732036709785461,0.0872822254896164,nan,0.07911941409111023,nan,nan,0.06946776807308197,0.07021556794643402,0.07410413026809692,0.08535753935575485,0.0,0.0,0.0,140.0,0.0,113.0,0.0,126.0,0.0,117.0,117.0,133.0,0.0,105.0,128.0,0.0,113.0,0.0,0.0,142.0,130.0,103.0,133.0,1600
2,307,nan,nan,nan,0.5611238479614258,nan,0.11707077920436859,nan,0.3562124967575073,nan,0.21772143244743347,0.13713338971138,0.1709480881690979,nan,0.1685297042131424,0.26243093609809875,nan,0.18368160724639893,nan,nan,0.19453144073486328,0.10822657495737076,0.40577051043510437,0.2895651161670685,0.24017431560506675,nan,nan,nan,0.5611238479614258,nan,0.11707077920436859,nan,0.3562124967575073,nan,0.21772143244743347,0.13713338971138,0.1709480881690979,nan,0.1685297042131424,0.26243093609809875,nan,0.18368160724639893,nan,nan,0.19453144073486328,0.10822657495737076,0.40577051043510437,0.2895651161670685,0.24017431560506675,0.2062707180677332,nan,nan,nan,0.07866808772087097,nan,0.06941504776477814,nan,0.07935789227485657,nan,0.0814439207315445,0.07364591211080551,0.07456330209970474,nan,0.07739641517400742,0.08741332590579987,nan,0.07926355302333832,nan,nan,0.06946789473295212,0.07025034725666046,0.07389610260725021,0.08519531786441803,0.0,0.0,0.0,16.0,0.0,17.0,0.0,16.0,0.0,16.0,12.0,15.0,0.0,23.0,8.0,0.0,14.0,0.0,0.0,14.0,18.0,14.0,14.0,197
3,50,nan,nan,nan,0.24992699921131134,nan,0.12761197984218597,nan,0.238349050283432,nan,0.25617268681526184,0.17088374495506287,0.15818846225738525,nan,0.32054048776626587,0.39073944091796875,nan,0.2431419938802719,nan,nan,0.16419658064842224,0.22090838849544525,0.23982083797454834,0.2421506643295288,0.23475291460752476,nan,nan,nan,0.24992699921131134,nan,0.12761197984218597,nan,0.238349050283432,nan,0.25617268681526184,0.17088374495506287,0.15818846225738525,nan,0.32054048776626587,0.39073944091796875,nan,0.2431419938802719,nan,nan,0.16419658064842224,0.22090838849544525,0.23982083797454834,0.2421506643295288,0.23475291460752476,0.21157333657145494,nan,nan,nan,0.07872860133647919,nan,0.06919874250888824,nan,0.07951284945011139,nan,0.08145570009946823,0.07358471304178238,0.07420806586742401,nan,0.07758711278438568,0.08787748217582703,nan,0.07909701764583588,nan,nan,0.06938815116882324,0.07007458060979843,0.07402946054935455,0.08525925129652023,0.0,0.0,0.0,120.0,0.0,124.0,0.0,108.0,0.0,121.0,128.0,117.0,0.0,115.0,147.0,0.0,136.0,0.0,0.0,115.0,124.0,129.0,116.0,1600
